,Categories,year,Title,link
260,Instruments/Measurement,2020,CROP MONITORING DEVICE AND CROP MONITORING METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JP2022068003A
261,Mechanical engineering/Other special machines,2020,CROP MONITORING DEVICE AND CROP MONITORING METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JP2022068003A
262,Electrical engineering/IT methods for management,2020,Crop monitoring and management system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114390887A
263,Mechanical engineering/Other special machines,2020,Crop monitoring and management system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114390887A
264,Instruments/Control,2021,Crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216351838U
265,Chemistry/Chemical engineering,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463B
266,Electrical engineering/Audio-visual technology,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463B
267,Instruments/Optics,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463B
268,Mechanical engineering/Mechanical elements,2020,Image processing device and image processing method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111866463B
269,Electrical engineering/Audio-visual technology,2021,Pleurotus geesteranus yellow spot disease monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216292415U
270,Mechanical engineering/Other special machines,2021,Pleurotus geesteranus yellow spot disease monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216292415U
271,Electrical engineering/Computer technology,2021,Crop growth remote sensing monitoring system and method based on crop model and assimilation technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114359725A
272,Electrical engineering/IT methods for management,2021,Crop growth remote sensing monitoring system and method based on crop model and assimilation technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114359725A
273,Electrical engineering/IT methods for management,2021,A SYSTEM AND METHOD OF DRONE FOR CROP MONITORING AND SURVEILLANCE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102757A4
274,Mechanical engineering/Transport,2021,A SYSTEM AND METHOD OF DRONE FOR CROP MONITORING AND SURVEILLANCE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102757A4
275,Electrical engineering/Computer technology,2021,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022107298A1
276,Electrical engineering/Telecommunications,2021,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022107298A1
277,Instruments/Analysis of biological materials,2021,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022107298A1
278,Instruments/Control,2021,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022107298A1
279,Instruments/Measurement,2021,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022107298A1
280,Mechanical engineering/Other special machines,2021,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022107298A1
281,Instruments/Measurement,2021,Remote sensing monitoring device for rice and wheat single variety,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114264655A
282,Instruments/Measurement,2021,Crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216144369U
283,Instruments/Optics,2021,Field crop monitoring equipment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216143436U
284,Mechanical engineering/Mechanical elements,2021,Field crop monitoring equipment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216143436U
285,Electrical engineering/Computer technology,2016,"Systems and methods for crop health monitoring, assessment and prediction",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11287411B2
286,Electrical engineering/Telecommunications,2016,"Systems and methods for crop health monitoring, assessment and prediction",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11287411B2
287,Instruments/Analysis of biological materials,2016,"Systems and methods for crop health monitoring, assessment and prediction",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11287411B2
288,Instruments/Control,2016,"Systems and methods for crop health monitoring, assessment and prediction",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11287411B2
289,Instruments/Measurement,2016,"Systems and methods for crop health monitoring, assessment and prediction",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11287411B2
290,Mechanical engineering/Other special machines,2016,"Systems and methods for crop health monitoring, assessment and prediction",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11287411B2
291,Electrical engineering/IT methods for management,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MX2022002866A
292,Mechanical engineering/Other special machines,2020,SYSTEM AND METHOD FOR CROP MONITORING AND MANAGEMENT.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MX2022002866A
293,Electrical engineering/IT methods for management,2020,System and method for crop monitoring and management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2020345092A1
294,Mechanical engineering/Other special machines,2020,System and method for crop monitoring and management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2020345092A1
295,Instruments/Measurement,2021,Crop growth monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216081531U
296,Electrical engineering/Computer technology,2021,Crop growth parameter determination method and system based on multi-spectral remote sensing image of unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114202675A
297,Instruments/Measurement,2021,Crop growth parameter determination method and system based on multi-spectral remote sensing image of unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114202675A
298,Electrical engineering/IT methods for management,2020,Mobile platform for crop monitoring and treatment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114206097A
299,Mechanical engineering/Other special machines,2020,Mobile platform for crop monitoring and treatment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114206097A
300,Electrical engineering/Computer technology,2019,Crop models and biometrics,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11275941B2
301,Electrical engineering/IT methods for management,2019,Crop models and biometrics,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11275941B2
302,Mechanical engineering/Other special machines,2019,Crop models and biometrics,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11275941B2
303,Mechanical engineering/Transport,2019,Crop models and biometrics,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11275941B2
304,Chemistry/Chemical engineering,2021,Wireless communication monitoring device for crop growth parameters,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216012323U
305,Instruments/Measurement,2021,Wireless communication monitoring device for crop growth parameters,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN216012323U
306,Electrical engineering/Computer technology,2020,SMART FARM CROP MONITORING METHOD AND SYSTEM USING DRONES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102371909B1
307,Electrical engineering/IT methods for management,2020,SMART FARM CROP MONITORING METHOD AND SYSTEM USING DRONES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102371909B1
308,Mechanical engineering/Transport,2020,SMART FARM CROP MONITORING METHOD AND SYSTEM USING DRONES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102371909B1
309,Chemistry/Basic materials chemistry ,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022065835A1
310,Electrical engineering/Computer technology,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022065835A1
311,Instruments/Analysis of biological materials,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022065835A1
312,Mechanical engineering/Other special machines,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022065835A1
313,Mechanical engineering/Transport,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022065835A1
314,Electrical engineering/IT methods for management,2020,Mobile platform for crop monitoring and treatment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2020327909A1
315,Mechanical engineering/Other special machines,2020,Mobile platform for crop monitoring and treatment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2020327909A1
316,Chemistry/Basic materials chemistry ,2020,CROP MONITORING AND PROTECTION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AR120447A1
317,Electrical engineering/Computer technology,2021,System and method for crop monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2598012A
318,Electrical engineering/IT methods for management,2021,System and method for crop monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2598012A
319,Instruments/Analysis of biological materials,2021,System and method for crop monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2598012A
320,Instruments/Measurement,2021,Intelligent monitoring device for crop growth,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215767187U
321,Electrical engineering/Audio-visual technology,2021,Crop growth index monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215721817U
322,Mechanical engineering/Mechanical elements,2021,Crop growth index monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215721817U
323,Instruments/Measurement,2021,Crop monitoring equipment for greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215448039U
324,Instruments/Measurement,2020,"Model establishment method, SPAD value prediction method, SPAD value prediction device and electronic equipment",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113884444A
325,Electrical engineering/Audio-visual technology,2021,Crop monitoring management platform and method based on 5G technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113864585A
326,Mechanical engineering/Mechanical elements,2021,Crop monitoring management platform and method based on 5G technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113864585A
327,Electrical engineering/Computer technology,2021,A Novel method- Crop Health Monitoring System Using IoT and Machine Learning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021107439A4
328,Mechanical engineering/Other special machines,2021,A Novel method- Crop Health Monitoring System Using IoT and Machine Learning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021107439A4
329,Electrical engineering/IT methods for management,2021,SYSTEM AND METHOD FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021255458A1
330,Mechanical engineering/Other special machines,2021,SYSTEM AND METHOD FOR CROP MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021255458A1
331,Electrical engineering/Audio-visual technology,2021,Crop growth monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215111567U
332,"Electrical engineering/Electrical machinery, apparatus, energy",2021,Crop growth monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215111567U
333,Mechanical engineering/Mechanical elements,2021,Crop growth monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215111567U
334,Electrical engineering/Audio-visual technology,2021,Intelligent self-control agricultural and forestry crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215060627U
335,Mechanical engineering/Mechanical elements,2021,Intelligent self-control agricultural and forestry crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215060627U
336,Electrical engineering/IT methods for management,2020,CROP MONITORING TO DETERMINE AND CONTROL CROP YIELD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021374881A1
337,Mechanical engineering/Other special machines,2020,CROP MONITORING TO DETERMINE AND CONTROL CROP YIELD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021374881A1
338,Electrical engineering/Computer technology,2021,Crop growth vigor identification method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113724210A
339,Electrical engineering/IT methods for management,2021,Crop growth vigor identification method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113724210A
340,Electrical engineering/Computer technology,2019,Crop biometrics detection,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11188752B2
341,Electrical engineering/IT methods for management,2019,Crop biometrics detection,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11188752B2
342,Mechanical engineering/Other special machines,2019,Crop biometrics detection,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11188752B2
343,Mechanical engineering/Transport,2019,Crop biometrics detection,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11188752B2
344,Electrical engineering/Digital communication,2021,A SYSTEM AND METHOD FOR CROP MONITORING BASED ON MQTT PUBLISH-SUBSCRIBE MESSAGING PROTOCOL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021105622A4
345,Electrical engineering/IT methods for management,2021,A SYSTEM AND METHOD FOR CROP MONITORING BASED ON MQTT PUBLISH-SUBSCRIBE MESSAGING PROTOCOL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021105622A4
346,Instruments/Analysis of biological materials,2021,A SYSTEM AND METHOD FOR CROP MONITORING BASED ON MQTT PUBLISH-SUBSCRIBE MESSAGING PROTOCOL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021105622A4
347,Instruments/Measurement,2021,A SYSTEM AND METHOD FOR CROP MONITORING BASED ON MQTT PUBLISH-SUBSCRIBE MESSAGING PROTOCOL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021105622A4
348,Mechanical engineering/Other special machines,2021,A SYSTEM AND METHOD FOR CROP MONITORING BASED ON MQTT PUBLISH-SUBSCRIBE MESSAGING PROTOCOL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021105622A4
349,Instruments/Measurement,2021,Novel phenology monitoring equipment for crop monitoring,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214845840U
350,Electrical engineering/Computer technology,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3908973A1
351,Electrical engineering/IT methods for management,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3908973A1
352,Instruments/Analysis of biological materials,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3908973A1
353,Instruments/Control,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3908973A1
354,Mechanical engineering/Other special machines,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3908973A1
355,Mechanical engineering/Transport,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3908973A1
356,Mechanical engineering/Other special machines,2021,Multifunctional unmanned aerial vehicle applied to monitoring crops,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214690196U
357,Mechanical engineering/Transport,2021,Multifunctional unmanned aerial vehicle applied to monitoring crops,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214690196U
358,Electrical engineering/Computer technology,2020,ENVIRONMENTAL AND CROP MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021342713A1
359,Instruments/Analysis of biological materials,2020,ENVIRONMENTAL AND CROP MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021342713A1
360,Instruments/Measurement,2020,ENVIRONMENTAL AND CROP MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021342713A1
361,Mechanical engineering/Other special machines,2020,ENVIRONMENTAL AND CROP MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021342713A1
362,Instruments/Control,2021,Intelligent self-control agricultural and forestry crop monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214540519U
363,Electrical engineering/Computer technology,2021,Automatic disease identification method and system based on AI intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113505706A
364,Instruments/Control,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MX2021008266A
365,Mechanical engineering/Other special machines,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MX2021008266A
366,Mechanical engineering/Transport,2020,AUTONOMOUS CROP MONITORING SYSTEM AND METHOD.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MX2021008266A
367,Electrical engineering/Computer technology,2021,METHOD AND SYSTEM FOR CROP LOSS ESTIMATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021191772A1
368,Mechanical engineering/Other special machines,2021,METHOD AND SYSTEM FOR CROP LOSS ESTIMATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021191772A1
369,Electrical engineering/Computer technology,2020,SMART FARM CROP MONITORING METHOD AND SYSTEM USING DRONES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210115101A
370,Electrical engineering/IT methods for management,2020,SMART FARM CROP MONITORING METHOD AND SYSTEM USING DRONES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210115101A
371,Mechanical engineering/Transport,2020,SMART FARM CROP MONITORING METHOD AND SYSTEM USING DRONES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210115101A
372,Electrical engineering/Computer technology,2021,Intelligent agricultural monitoring system based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113406899A
373,Electrical engineering/IT methods for management,2021,Intelligent agricultural monitoring system based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113406899A
374,Instruments/Control,2021,Intelligent agricultural monitoring system based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113406899A
375,Instruments/Measurement,2021,Intelligent agricultural monitoring system based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113406899A
376,Mechanical engineering/Other special machines,2021,Intelligent agricultural monitoring system based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113406899A
377,Electrical engineering/Computer technology,2019,Method for inverting water content of winter wheat plants based on unmanned aerial vehicle multispectral remote sensing,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110222475B
378,Instruments/Measurement,2019,Method for inverting water content of winter wheat plants based on unmanned aerial vehicle multispectral remote sensing,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110222475B
379,Instruments/Control,2020,Field crop monitoring unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214112862U
380,Mechanical engineering/Transport,2020,Field crop monitoring unmanned aerial vehicle,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214112862U
381,Instruments/Analysis of biological materials,2021,CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021270791A1
382,Mechanical engineering/Other special machines,2021,CROP MONITORING SYSTEM AND METHOD,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021270791A1
383,Instruments/Control,2021,Multifunctional crop planting and culturing system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113273407A
384,Mechanical engineering/Other special machines,2021,Multifunctional crop planting and culturing system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113273407A
385,Mechanical engineering/Other special machines,2020,Crop monitoring equipment for agricultural greenhouse,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN213881095U
386,Electrical engineering/Computer technology,2020,"CROWDSOURCED ON-DEMAND AI DATA ANNOTATION, COLLECTION AND PROCESSING",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=SG11202107039WA
387,Electrical engineering/Computer technology,2020,"Crowdsourced on-demand AI data annotation, collection and processing",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2020393199A1
