,Categories,year,Title,link
250,Electrical engineering/Computer technology,2019,PRECISION AGRICULTURE IMPLEMENTATION METHOD BY UAV SYSTEMS AND ARTIFICIAL INTELLIGENCE IMAGE PROCESSING TECHNOLOGIES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021078706A1
251,Mechanical engineering/Other special machines,2019,PRECISION AGRICULTURE IMPLEMENTATION METHOD BY UAV SYSTEMS AND ARTIFICIAL INTELLIGENCE IMAGE PROCESSING TECHNOLOGIES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021078706A1
252,Mechanical engineering/Transport,2019,PRECISION AGRICULTURE IMPLEMENTATION METHOD BY UAV SYSTEMS AND ARTIFICIAL INTELLIGENCE IMAGE PROCESSING TECHNOLOGIES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021078706A1
253,Electrical engineering/Digital communication,2020,"INTEGRATED AGRICULTURE INFORMATION AND MANAGEMENT SYSTEM, AND METHODS OF USING THE SAME",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020401996A1
254,Electrical engineering/IT methods for management,2020,"INTEGRATED AGRICULTURE INFORMATION AND MANAGEMENT SYSTEM, AND METHODS OF USING THE SAME",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020401996A1
255,Electrical engineering/Audio-visual technology,2020,Portable shockproof AI camera device for smart agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212107752U
256,Mechanical engineering/Mechanical elements,2020,Portable shockproof AI camera device for smart agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN212107752U
257,Electrical engineering/Computer technology,2019,UNIVERSAL AND PERSONALIZED DISTRIBUTED DECISION SUPPORT SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2020236021A1
258,Electrical engineering/IT methods for management,2020,"Intelligent Shopping Card by using Internet of Things (IoT), Artificial Intelligence (AI) and Machine Learning (ML) Technologies",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2020102305A4
259,Electrical engineering/IT methods for management,2020,Agricultural production planning accurate decision-making method and system based on big data and artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111815110A
260,Electrical engineering/IT methods for management,2015,Farmland irrigation intelligent decision making system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105389663B
261,Electrical engineering/IT methods for management,2020,AI artificial intelligence training device and training method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111680927A
262,Instruments/Measurement,2020,Agricultural intelligent platform based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211373706U
263,Mechanical engineering/Other special machines,2020,Agricultural intelligent platform based on Internet of Things,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211373706U
264,Electrical engineering/IT methods for management,2020,Intelligent water and fertilizer irrigation system based on big data and analysis method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111524024A
265,Chemistry/Chemical engineering,2019,Artificial intelligence feed putting device based on cattle and sheep breeding,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211064611U
266,Mechanical engineering/Other special machines,2019,Artificial intelligence feed putting device based on cattle and sheep breeding,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN211064611U
267,Electrical engineering/Audio-visual technology,2020,Artificial-intelligence-technology-based multi-spray-path precise toward-target weeding module with controlled spray span,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111387169A
268,Electrical engineering/Computer technology,2020,Artificial-intelligence-technology-based multi-spray-path precise toward-target weeding module with controlled spray span,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111387169A
269,Mechanical engineering/Mechanical elements,2020,Artificial-intelligence-technology-based multi-spray-path precise toward-target weeding module with controlled spray span,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111387169A
270,Mechanical engineering/Other special machines,2020,Artificial-intelligence-technology-based multi-spray-path precise toward-target weeding module with controlled spray span,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111387169A
271,Mechanical engineering/Other special machines,2019,Full-automatic hybrid power cotton picking machine,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN210868829U
272,Electrical engineering/Computer technology,2019,The Krishi project,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2579256A
273,Electrical engineering/Computer technology,2019,Enhanced Management Zones for Precision Agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020163272A1
274,Mechanical engineering/Other special machines,2019,Enhanced Management Zones for Precision Agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020163272A1
275,Electrical engineering/IT methods for management,2019,Internet platform combining virtual farm and real life,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN111080389A
276,Electrical engineering/Computer technology,2018,CONFIGURABLE CONTROLLED-ENVIRONMENT AGRICULTURE SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020100445A1
277,Mechanical engineering/Other special machines,2018,CONFIGURABLE CONTROLLED-ENVIRONMENT AGRICULTURE SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020100445A1
278,Electrical engineering/Computer technology,2019,Agricultural image semantic segmentation method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110942454A
279,Electrical engineering/IT methods for management,2019,Agricultural image semantic segmentation method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110942454A
280,Instruments/Measurement,2019,Noise suppression method applied to compressed sensing spectral imaging system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110926611A
281,Instruments/Measurement,2019,Artificial intelligence monitoring terminal for urban greening construction,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209910701U
282,Chemistry/Basic materials chemistry ,2014,HALOGEN-SUBSTITUTED PYRAZOL DERIVATIVES AS PEST-CONTROL AGENTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MY172725A
283,Chemistry/Organic fine chemistry,2014,HALOGEN-SUBSTITUTED PYRAZOL DERIVATIVES AS PEST-CONTROL AGENTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MY172725A
284,Electrical engineering/Computer technology,2019,Intelligent agriculture doctor management system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110415133A
285,Electrical engineering/IT methods for management,2019,Intelligent agriculture doctor management system and method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110415133A
286,Mechanical engineering/Handling,2019,Agriculture and forestry AI robot with expelling and spraying functions,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110178813A
287,Mechanical engineering/Other special machines,2019,Agriculture and forestry AI robot with expelling and spraying functions,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110178813A
288,"Electrical engineering/Electrical machinery, apparatus, energy",2019,PRODUCT STUDY AND MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TR201909114A2
289,Mechanical engineering/Other special machines,2019,NEW GENERATION SMART PYRAMID GREENHOUSE (GEYAPS) ​​WITH SOLAR ENERGY,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TR201905744A2
290,Mechanical engineering/Other special machines,2018,Temperature control planting greenhouse based on artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN209089534U
291,Electrical engineering/Computer technology,2019,crop disease and pest intelligent detection method based on deep learning,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109919239A
292,Mechanical engineering/Other special machines,2019,Venturi fertilizer applicator optimization design method based on AI algorithm and working demands,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109863868A
293,Mechanical engineering/Other special machines,2017,METHOD FOR PLANTING AND DEPOSITION OF FERTILIZERS DURING GRAPES GROWING IN CHESTNUT SOILS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2688425C1
294,Electrical engineering/Computer technology,2016,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and recent input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255391B2
295,Electrical engineering/IT methods for management,2016,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and recent input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255391B2
296,Instruments/Control,2016,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and recent input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255391B2
297,Instruments/Measurement,2016,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and recent input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255391B2
298,Mechanical engineering/Other special machines,2016,Modeling of time-variant threshability due to interactions between a crop in a field and atmospheric and soil conditions for prediction of daily opportunity windows for harvest operations using field-level diagnosis and prediction of weather conditions and observations and recent input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255391B2
299,Electrical engineering/Computer technology,2016,"Prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions and crop characteristics including sampled moisture content",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255390B2
300,Electrical engineering/IT methods for management,2016,"Prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions and crop characteristics including sampled moisture content",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255390B2
301,Instruments/Control,2016,"Prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions and crop characteristics including sampled moisture content",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255390B2
302,Instruments/Measurement,2016,"Prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions and crop characteristics including sampled moisture content",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255390B2
303,Mechanical engineering/Other special machines,2016,"Prediction of in-field dry-down of a mature small grain, coarse grain, or oilseed crop using field-level analysis and forecasting of weather conditions and crop characteristics including sampled moisture content",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255390B2
304,Electrical engineering/Computer technology,2015,Modeling of crop growth for desired moisture content of bovine feedstuff and determination of harvest windows for high-moisture corn using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10255387B2
305,Electrical engineering/IT methods for management,2018,"Artificial Intelligence System for In-Vivo, Real-Time Agriculture Optimization Driven by Low-Cost, Persistent Measurement of Plant-Light Interactions",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019059202A1
306,Mechanical engineering/Other special machines,2018,"Artificial Intelligence System for In-Vivo, Real-Time Agriculture Optimization Driven by Low-Cost, Persistent Measurement of Plant-Light Interactions",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019059202A1
307,Chemistry/Basic materials chemistry ,2014,PROTECTION OF CEREAL CROPS FROM 4-AMINO-3-CHLORO-6-(4-CHLORO-2-FLUORO-3-METHOXYPHENYL)PYRIDINE-2-CARBOXYLIC ACID AND ITS DERIVATIVES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2678419C2
308,Electrical engineering/Computer technology,2015,Modeling of crop growth for desired moisture content of targeted livestock feedstuff for determination of harvest windows using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10185790B2
309,Instruments/Measurement,2015,Modeling of crop growth for desired moisture content of targeted livestock feedstuff for determination of harvest windows using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10185790B2
310,Mechanical engineering/Other special machines,2015,Modeling of crop growth for desired moisture content of targeted livestock feedstuff for determination of harvest windows using field-level diagnosis and forecasting of weather conditions and observations and user input of harvest condition states,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10185790B2
311,Electrical engineering/Computer technology,2015,Modeling of crop growth for desired moisture content of bovine feedstuff and determination of harvest windows for corn earlage using field-level diagnosis and forecasting of weather conditions and field observations,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10180998B2
312,Electrical engineering/IT methods for management,2018,A smart poverty alleviation method based on smart rural AI system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109167991A
313,Electrical engineering/Telecommunications,2018,A smart poverty alleviation method based on smart rural AI system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109167991A
314,Instruments/Optics,2018,A smart poverty alleviation method based on smart rural AI system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109167991A
315,Mechanical engineering/Mechanical elements,2018,Artificial intelligence device that agriculture and forestry plant diseases and insect pests can be monitored,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN208348856U
316,Electrical engineering/Computer technology,2015,Modeling of crop growth for desired moisture content of bovine feedstuff and determination of harvest windows for corn silage using field-level diagnosis and forecasting of weather conditions and field observations,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10176280B2
317,Instruments/Measurement,2015,Modeling of crop growth for desired moisture content of bovine feedstuff and determination of harvest windows for corn silage using field-level diagnosis and forecasting of weather conditions and field observations,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10176280B2
318,Mechanical engineering/Other special machines,2015,Modeling of crop growth for desired moisture content of bovine feedstuff and determination of harvest windows for corn silage using field-level diagnosis and forecasting of weather conditions and field observations,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10176280B2
319,Electrical engineering/Computer technology,2018,Quantification of crop growth phenotypic parameters and yield correlation analysis based on vision,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109146948A
320,Electrical engineering/Digital communication,2017,Integrated IoT (Internet of Things) System Solution for Smart Agriculture Management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2018262571A1
321,Electrical engineering/IT methods for management,2017,Integrated IoT (Internet of Things) System Solution for Smart Agriculture Management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2018262571A1
322,Electrical engineering/Telecommunications,2017,Integrated IoT (Internet of Things) System Solution for Smart Agriculture Management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2018262571A1
323,Instruments/Control,2017,Integrated IoT (Internet of Things) System Solution for Smart Agriculture Management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2018262571A1
324,Mechanical engineering/Other special machines,2017,Integrated IoT (Internet of Things) System Solution for Smart Agriculture Management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2018262571A1
325,Mechanical engineering/Transport,2017,Integrated IoT (Internet of Things) System Solution for Smart Agriculture Management,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2018262571A1
326,Mechanical engineering/Mechanical elements,2018,Artificial intelligence device capable of monitoring agriculture and forestry diseases and insect pests,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108413199A
327,Instruments/Measurement,2018,METHOD FOR MEASUREMENT OF SUBTERRANEAN SOIL CHARACTERISTICS FOR WATER MANAGEMENT PURPOSES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2018200711A1
328,Mechanical engineering/Other special machines,2018,METHOD FOR MEASUREMENT OF SUBTERRANEAN SOIL CHARACTERISTICS FOR WATER MANAGEMENT PURPOSES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2018200711A1
329,Electrical engineering/IT methods for management,2018,Artificial intelligence agriculture activity recording system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TWM565371U
330,Electrical engineering/Computer technology,2018,"Agro-ecological multi-source heterogeneous big data collection, processing and analysis architecture",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108287926A
331,Electrical engineering/IT methods for management,2018,"Agro-ecological multi-source heterogeneous big data collection, processing and analysis architecture",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN108287926A
332,Electrical engineering/Computer technology,2017,BIG DATA SELF-LEARNING METHODOLOGY FOR THE ACCURATE QUANTIFICATION AND CLASSIFICATION OF SPECTRAL INFORMATION UNDER COMPLEX VARLABILITY AND MULTI-SCALE INTERFERENCE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO18060967A1
333,Electrical engineering/Computer technology,2017,BIG DATA SELF-LEARNING METHODOLOGY FOR THE ACCURATE QUANTIFICATION AND CLASSIFICATION OF SPECTRAL INFORMATION UNDER COMPLEX VARLABILITY AND MULTI-SCALE INTERFERENCE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2018060967A1
334,Mechanical engineering/Other special machines,2016,METHOD FOR RECOVERY OF STAND OF LIMAN HAYMAKING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2648702C2
335,Electrical engineering/Audio-visual technology,2017,Agricultural Internet-of-things production process management system and realization method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107491900A
336,Electrical engineering/IT methods for management,2017,Agricultural Internet-of-things production process management system and realization method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107491900A
337,Electrical engineering/Telecommunications,2017,Agricultural Internet-of-things production process management system and realization method thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN107491900A
338,Mechanical engineering/Other special machines,2017,Convenient to use's artificial intelligence type orchard sprinkling irrigation equipment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN206686814U
339,Mechanical engineering/Other special machines,2016,METHOD FOR RECOVERY OF STAND OF LIMAN HAYMAKING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2016113016A
340,Mechanical engineering/Other special machines,2017,User-friendly artificial intelligence type orchard sprinkler irrigation equipment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106888937A
341,Electrical engineering/Computer technology,2016,MODELING OF TIME-VARIANT THRESHABILITY DUE TO INTERACTIONS BETWEEN A CROP IN A FIELD AND ATMOSPHERIC AND SOIL CONDITIONS FOR PREDICTION OF DAILY OPPORTUNITY WINDOWS FOR HARVEST OPERATIONS USING FIELD-LEVEL DIAGNOSIS AND PREDICTION OF WEATHER CONDITIONS AND OBSERVATIONS AND RECENT INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061050A1
342,Instruments/Measurement,2016,MODELING OF TIME-VARIANT THRESHABILITY DUE TO INTERACTIONS BETWEEN A CROP IN A FIELD AND ATMOSPHERIC AND SOIL CONDITIONS FOR PREDICTION OF DAILY OPPORTUNITY WINDOWS FOR HARVEST OPERATIONS USING FIELD-LEVEL DIAGNOSIS AND PREDICTION OF WEATHER CONDITIONS AND OBSERVATIONS AND RECENT INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061050A1
343,Mechanical engineering/Other special machines,2016,MODELING OF TIME-VARIANT THRESHABILITY DUE TO INTERACTIONS BETWEEN A CROP IN A FIELD AND ATMOSPHERIC AND SOIL CONDITIONS FOR PREDICTION OF DAILY OPPORTUNITY WINDOWS FOR HARVEST OPERATIONS USING FIELD-LEVEL DIAGNOSIS AND PREDICTION OF WEATHER CONDITIONS AND OBSERVATIONS AND RECENT INPUT OF HARVEST CONDITION STATES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061050A1
344,Electrical engineering/Computer technology,2016,"PREDICTION OF IN-FIELD DRY-DOWN OF A MATURE SMALL GRAIN, COARSE GRAIN, OR OILSEED CROP USING FIELD-LEVEL ANALYSIS AND FORECASTING OF WEATHER CONDITIONS AND CROP CHARACTERISTICS INCLUDING SAMPLED MOISTURE CONTENT",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061299A1
345,Instruments/Measurement,2016,"PREDICTION OF IN-FIELD DRY-DOWN OF A MATURE SMALL GRAIN, COARSE GRAIN, OR OILSEED CROP USING FIELD-LEVEL ANALYSIS AND FORECASTING OF WEATHER CONDITIONS AND CROP CHARACTERISTICS INCLUDING SAMPLED MOISTURE CONTENT",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061299A1
346,Mechanical engineering/Other special machines,2016,"PREDICTION OF IN-FIELD DRY-DOWN OF A MATURE SMALL GRAIN, COARSE GRAIN, OR OILSEED CROP USING FIELD-LEVEL ANALYSIS AND FORECASTING OF WEATHER CONDITIONS AND CROP CHARACTERISTICS INCLUDING SAMPLED MOISTURE CONTENT",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017061299A1
347,Electrical engineering/Computer technology,2015,"Assessment of moisture content of stored crop, and modeling usage of in-bin drying to control moisture level based on anticipated atmospheric conditions and forecast time periods of energy usage to achieve desired rate of grain moisture change through forced-air ventilation",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9518753B2
348,Electrical engineering/IT methods for management,2015,"Assessment of moisture content of stored crop, and modeling usage of in-bin drying to control moisture level based on anticipated atmospheric conditions and forecast time periods of energy usage to achieve desired rate of grain moisture change through forced-air ventilation",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9518753B2
349,Instruments/Control,2015,"Assessment of moisture content of stored crop, and modeling usage of in-bin drying to control moisture level based on anticipated atmospheric conditions and forecast time periods of energy usage to achieve desired rate of grain moisture change through forced-air ventilation",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9518753B2
350,Mechanical engineering/Other special machines,2015,"Assessment of moisture content of stored crop, and modeling usage of in-bin drying to control moisture level based on anticipated atmospheric conditions and forecast time periods of energy usage to achieve desired rate of grain moisture change through forced-air ventilation",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9518753B2
351,Mechanical engineering/Thermal processes and apparatus,2015,"Assessment of moisture content of stored crop, and modeling usage of in-bin drying to control moisture level based on anticipated atmospheric conditions and forecast time periods of energy usage to achieve desired rate of grain moisture change through forced-air ventilation",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US9518753B2
